tokens;n;value;week;state
anti;1;-1;13;New Hampshire
awarded;1;3;13;New Hampshire
benefits;1;2;13;New Hampshire
breathtaking;1;5;13;New Hampshire
cares;1;2;13;New Hampshire
committed;1;1;13;New Hampshire
congrats;1;2;13;New Hampshire
damage;1;-3;13;New Hampshire
dedicated;1;2;13;New Hampshire
deniers;1;-2;13;New Hampshire
destructive;1;-3;13;New Hampshire
died;1;-3;13;New Hampshire
difficult;1;-1;13;New Hampshire
disregard;1;-2;13;New Hampshire
enjoy;1;2;13;New Hampshire
fortunate;1;2;13;New Hampshire
grateful;1;3;13;New Hampshire
healthy;1;2;13;New Hampshire
heartbreaking;1;-3;13;New Hampshire
honor;1;2;13;New Hampshire
innovative;1;2;13;New Hampshire
irreversible;1;-1;13;New Hampshire
lost;1;-3;13;New Hampshire
loved;1;3;13;New Hampshire
misinformation;1;-2;13;New Hampshire
outrage;1;-3;13;New Hampshire
pressure;1;-1;13;New Hampshire
reckless;1;-2;13;New Hampshire
risk;1;-2;13;New Hampshire
safe;1;1;13;New Hampshire
safely;1;1;13;New Hampshire
shared;1;1;13;New Hampshire
stronger;1;2;13;New Hampshire
struggling;1;-2;13;New Hampshire
stuck;1;-2;13;New Hampshire
suffering;1;-2;13;New Hampshire
threat;1;-2;13;New Hampshire
unemployment;1;-2;13;New Hampshire
vulnerable;1;-2;13;New Hampshire
wishing;1;1;13;New Hampshire
care;3;2;13;New Jersey
proud;3;2;13;New Jersey
congratulations;2;2;13;New Jersey
clean;1;2;13;New Jersey
controversial;1;-2;13;New Jersey
crisis;1;-3;13;New Jersey
difficult;1;-1;13;New Jersey
drop;1;-1;13;New Jersey
exclusive;1;2;13;New Jersey
failed;1;-2;13;New Jersey
fight;1;-1;13;New Jersey
fraud;1;-4;13;New Jersey
guilty;1;-3;13;New Jersey
healthy;1;2;13;New Jersey
increase;1;1;13;New Jersey
lawsuit;1;-2;13;New Jersey
losing;1;-3;13;New Jersey
lost;1;-3;13;New Jersey
mess;1;-2;13;New Jersey
risk;1;-2;13;New Jersey
safe;1;1;13;New Jersey
safety;1;1;13;New Jersey
stop;1;-1;13;New Jersey
fire;4;-2;13;New Mexico
loved;3;3;13;New Mexico
support;3;2;13;New Mexico
emergency;2;-2;13;New Mexico
fight;2;-1;13;New Mexico
flu;2;-2;13;New Mexico
justice;2;2;13;New Mexico
progress;2;2;13;New Mexico
protect;2;1;13;New Mexico
celebrate;1;3;13;New Mexico
danger;1;-2;13;New Mexico
denying;1;-2;13;New Mexico
ensure;1;1;13;New Mexico
extend;1;1;13;New Mexico
failure;1;-2;13;New Mexico
grateful;1;3;13;New Mexico
hard;1;-1;13;New Mexico
honored;1;2;13;New Mexico
hurt;1;-2;13;New Mexico
inaction;1;-2;13;New Mexico
incompetent;1;-2;13;New Mexico
lack;1;-2;13;New Mexico
lost;1;-3;13;New Mexico
powerful;1;2;13;New Mexico
proud;1;2;13;New Mexico
risk;1;-2;13;New Mexico
safe;1;1;13;New Mexico
safely;1;1;13;New Mexico
save;1;2;13;New Mexico
struggling;1;-2;13;New Mexico
supporting;1;1;13;New Mexico
trust;1;1;13;New Mexico
violence;1;-3;13;New Mexico
worse;1;-3;13;New Mexico
debt;2;-2;13;New York
struggling;2;-2;13;New York
benefits;1;2;13;New York
chaos;1;-2;13;New York
crisis;1;-3;13;New York
cutting;1;-1;13;New York
eviction;1;-1;13;New York
extend;1;1;13;New York
favored;1;2;13;New York
hunger;1;-2;13;New York
increase;1;1;13;New York
lack;1;-2;13;New York
lost;1;-3;13;New York
stop;1;-1;13;New York
straight;1;1;13;New York
suffering;1;-2;13;New York
unacceptable;1;-2;13;New York
protect;4;1;13;North Carolina
care;2;2;13;North Carolina
free;2;1;13;North Carolina
proud;2;2;13;North Carolina
cares;1;2;13;North Carolina
effective;1;2;13;North Carolina
eviction;1;-1;13;North Carolina
foreclosure;1;-2;13;North Carolina
grant;1;1;13;North Carolina
hurting;1;-2;13;North Carolina
lost;1;-3;13;North Carolina
prevent;1;-1;13;North Carolina
safety;1;1;13;North Carolina
united;1;1;13;North Carolina
died;1;-3;13;North Dakota
enemy;1;-2;13;North Dakota
ensuring;1;1;13;North Dakota
lawsuit;1;-2;13;North Dakota
opportunity;1;2;13;North Dakota
protests;1;-2;13;North Dakota
support;1;2;13;North Dakota
restore;8;1;13;Ohio
care;6;2;13;Ohio
ensure;5;1;13;Ohio
protect;4;1;13;Ohio
crisis;3;-3;13;Ohio
landmark;3;2;13;Ohio
stopping;3;-1;13;Ohio
beautiful;2;3;13;Ohio
cares;2;2;13;Ohio
emergency;2;-2;13;Ohio
glad;2;3;13;Ohio
grant;2;1;13;Ohio
grateful;2;3;13;Ohio
hard;2;-1;13;Ohio
healthy;2;2;13;Ohio
pleased;2;3;13;Ohio
proud;2;2;13;Ohio
support;2;2;13;Ohio
treasures;2;2;13;Ohio
advantage;1;2;13;Ohio
agree;1;1;13;Ohio
attract;1;1;13;Ohio
bankrupt;1;-3;13;Ohio
benefits;1;2;13;Ohio
breakthrough;1;3;13;Ohio
cancel;1;-1;13;Ohio
commitment;1;2;13;Ohio
encourages;1;2;13;Ohio
ensuring;1;1;13;Ohio
happy;1;3;13;Ohio
helping;1;2;13;Ohio
heroes;1;2;13;Ohio
injustice;1;-2;13;Ohio
lost;1;-3;13;Ohio
miss;1;-2;13;Ohio
opportunity;1;2;13;Ohio
pay;1;-1;13;Ohio
protected;1;1;13;Ohio
reaching;1;1;13;Ohio
safety;1;1;13;Ohio
save;1;2;13;Ohio
secure;1;2;13;Ohio
shortage;1;-2;13;Ohio
success;1;2;13;Ohio
suffering;1;-2;13;Ohio
unemployment;1;-2;13;Ohio
wasted;1;-2;13;Ohio
accomplish;2;2;13;Oklahoma
ensure;2;1;13;Oklahoma
grateful;2;3;13;Oklahoma
hard;2;-1;13;Oklahoma
safety;2;1;13;Oklahoma
support;2;2;13;Oklahoma
ability;1;2;13;Oklahoma
agreed;1;1;13;Oklahoma
agrees;1;1;13;Oklahoma
beautiful;1;3;13;Oklahoma
cares;1;2;13;Oklahoma
commitment;1;2;13;Oklahoma
debt;1;-2;13;Oklahoma
deficit;1;-2;13;Oklahoma
grants;1;1;13;Oklahoma
hero;1;2;13;Oklahoma
honored;1;2;13;Oklahoma
persecuted;1;-2;13;Oklahoma
promote;1;1;13;Oklahoma
promoting;1;1;13;Oklahoma
proud;1;2;13;Oklahoma
safely;1;1;13;Oklahoma
shock;1;-2;13;Oklahoma
solve;1;1;13;Oklahoma
stop;1;-1;13;Oklahoma
strength;1;2;13;Oklahoma
supporting;1;1;13;Oklahoma
unemployment;1;-2;13;Oklahoma
united;1;1;13;Oklahoma
care;4;2;13;Oregon
blocking;3;-1;13;Oregon
crisis;3;-3;13;Oregon
ensure;2;1;13;Oregon
fake;2;-3;13;Oregon
justice;2;2;13;Oregon
protect;2;1;13;Oregon
alarm;1;-2;13;Oregon
attack;1;-1;13;Oregon
betrayal;1;-3;13;Oregon
block;1;-1;13;Oregon
broke;1;-1;13;Oregon
catastrophic;1;-4;13;Oregon
combat;1;-1;13;Oregon
contempt;1;-2;13;Oregon
cruel;1;-3;13;Oregon
cuts;1;-1;13;Oregon
detained;1;-2;13;Oregon
disgrace;1;-2;13;Oregon
expand;1;1;13;Oregon
expelled;1;-2;13;Oregon
failed;1;-2;13;Oregon
fight;1;-1;13;Oregon
fraud;1;-4;13;Oregon
fresh;1;1;13;Oregon
glad;1;3;13;Oregon
helping;1;2;13;Oregon
horrific;1;-3;13;Oregon
killed;1;-3;13;Oregon
pain;1;-2;13;Oregon
pardons;1;2;13;Oregon
powerful;1;2;13;Oregon
progress;1;2;13;Oregon
protest;1;-2;13;Oregon
proud;1;2;13;Oregon
racism;1;-3;13;Oregon
refusing;1;-2;13;Oregon
sabotage;1;-2;13;Oregon
safe;1;1;13;Oregon
safely;1;1;13;Oregon
secure;1;2;13;Oregon
share;1;1;13;Oregon
shortage;1;-2;13;Oregon
stop;1;-1;13;Oregon
terrible;1;-3;13;Oregon
urgent;1;-1;13;Oregon
violate;1;-2;13;Oregon
violates;1;-2;13;Oregon
vision;1;1;13;Oregon
wrong;1;-2;13;Oregon
eviction;3;-1;13;Pennsylvania
violence;3;-3;13;Pennsylvania
crisis;2;-3;13;Pennsylvania
gun;2;-1;13;Pennsylvania
lost;2;-3;13;Pennsylvania
protect;2;1;13;Pennsylvania
safety;2;1;13;Pennsylvania
alarm;1;-2;13;Pennsylvania
care;1;2;13;Pennsylvania
commend;1;2;13;Pennsylvania
commitment;1;2;13;Pennsylvania
decisive;1;1;13;Pennsylvania
difficult;1;-1;13;Pennsylvania
extend;1;1;13;Pennsylvania
failed;1;-2;13;Pennsylvania
fear;1;-2;13;Pennsylvania
free;1;1;13;Pennsylvania
matters;1;1;13;Pennsylvania
meaningful;1;2;13;Pennsylvania
pleased;1;3;13;Pennsylvania
prevent;1;-1;13;Pennsylvania
safe;1;1;13;Pennsylvania
save;1;2;13;Pennsylvania
shattered;1;-2;13;Pennsylvania
solves;1;1;13;Pennsylvania
support;1;2;13;Pennsylvania
vision;1;1;13;Pennsylvania
careless;1;-2;13;Rhode Island
crap;1;-3;13;Rhode Island
expand;1;1;13;Rhode Island
free;1;1;13;Rhode Island
grateful;1;3;13;Rhode Island
improve;1;2;13;Rhode Island
protect;1;1;13;Rhode Island
sick;1;-2;13;Rhode Island
stop;1;-1;13;Rhode Island
troubles;1;-2;13;Rhode Island
capable;1;1;13;South Carolina
growing;1;1;13;South Carolina
hard;1;-1;13;South Carolina
loved;1;3;13;South Carolina
missed;1;-2;13;South Carolina
proud;1;2;13;South Carolina
strong;1;2;13;South Carolina
super;1;3;13;South Carolina
united;1;1;13;South Carolina
increased;2;1;13;South Dakota
demand;1;-1;13;South Dakota
fantastic;1;4;13;South Dakota
healthy;1;2;13;South Dakota
overload;1;-1;13;South Dakota
care;2;2;13;Tennessee
confidence;1;2;13;Tennessee
happy;1;3;13;Tennessee
join;1;1;13;Tennessee
safely;1;1;13;Tennessee
affected;1;-1;13;Utah
arrest;1;-2;13;Utah
brave;1;2;13;Utah
fight;1;-1;13;Utah
free;1;1;13;Utah
freedom;1;2;13;Utah
inspired;1;2;13;Utah
praying;1;1;13;Utah
safety;1;1;13;Utah
support;1;2;13;Utah
unacceptable;1;-2;13;Utah
expand;2;1;13;Vermont
guarantee;2;1;13;Vermont
rich;2;2;13;Vermont
suffering;2;-2;13;Vermont
ban;1;-2;13;Vermont
care;1;2;13;Vermont
cut;1;-1;13;Vermont
devastating;1;-2;13;Vermont
emergency;1;-2;13;Vermont
forget;1;-1;13;Vermont
free;1;1;13;Vermont
gains;1;2;13;Vermont
illegal;1;-3;13;Vermont
imposing;1;-1;13;Vermont
pain;1;-2;13;Vermont
pay;1;-1;13;Vermont
progress;1;2;13;Vermont
protect;1;1;13;Vermont
restore;1;1;13;Vermont
support;1;2;13;Vermont
threatens;1;-2;13;Vermont
unhealthy;1;-2;13;Vermont
war;1;-2;13;Vermont
withdrawal;1;-3;13;Vermont
worth;1;2;13;Vermont
authority;2;1;13;Virginia
delay;2;-1;13;Virginia
ensure;2;1;13;Virginia
extend;2;1;13;Virginia
prevent;2;-1;13;Virginia
admitted;1;-1;13;Virginia
appalling;1;-2;13;Virginia
betrayal;1;-3;13;Virginia
crisis;1;-3;13;Virginia
denied;1;-2;13;Virginia
fight;1;-1;13;Virginia
free;1;1;13;Virginia
granted;1;1;13;Virginia
healthy;1;2;13;Virginia
injustice;1;-2;13;Virginia
interrupt;1;-2;13;Virginia
lost;1;-3;13;Virginia
motivation;1;1;13;Virginia
pressure;1;-1;13;Virginia
protect;1;1;13;Virginia
questioning;1;-1;13;Virginia
shared;1;1;13;Virginia
sick;1;-2;13;Virginia
stop;1;-1;13;Virginia
stunning;1;4;13;Virginia
victim;1;-3;13;Virginia
vulnerable;1;-2;13;Virginia
care;9;2;13;Washington
safe;9;1;13;Washington
ensure;5;1;13;Washington
protect;5;1;13;Washington
comprehensive;3;2;13;Washington
effective;3;2;13;Washington
free;3;1;13;Washington
healthy;3;2;13;Washington
support;3;2;13;Washington
agree;2;1;13;Washington
crisis;2;-3;13;Washington
lawsuit;2;-2;13;Washington
safety;2;1;13;Washington
solutions;2;1;13;Washington
attacks;1;-1;13;Washington
benefits;1;2;13;Washington
bold;1;2;13;Washington
chaos;1;-2;13;Washington
exposed;1;-1;13;Washington
fair;1;2;13;Washington
fight;1;-1;13;Washington
heroes;1;2;13;Washington
hope;1;2;13;Washington
inadequate;1;-2;13;Washington
pay;1;-1;13;Washington
prevent;1;-1;13;Washington
reach;1;1;13;Washington
relentless;1;-1;13;Washington
risk;1;-2;13;Washington
shameful;1;-2;13;Washington
sick;1;-2;13;Washington
smart;1;1;13;Washington
stop;1;-1;13;Washington
stopped;1;-1;13;Washington
strengthen;1;2;13;Washington
supporting;1;1;13;Washington
trust;1;1;13;Washington
undermine;1;-2;13;Washington
vigilant;1;3;13;Washington
hurt;4;-2;13;West Virginia
absentee;3;-1;13;West Virginia
opportunity;3;2;13;West Virginia
violence;2;-3;13;West Virginia
accepted;1;1;13;West Virginia
awarded;1;3;13;West Virginia
battle;1;-1;13;West Virginia
burden;1;-2;13;West Virginia
cheat;1;-3;13;West Virginia
combat;1;-1;13;West Virginia
emergency;1;-2;13;West Virginia
increased;1;1;13;West Virginia
justice;1;2;13;West Virginia
loved;1;3;13;West Virginia
pleased;1;3;13;West Virginia
positive;1;2;13;West Virginia
sadly;1;-2;13;West Virginia
stop;1;-1;13;West Virginia
struggling;1;-2;13;West Virginia
success;1;2;13;West Virginia
victim;1;-3;13;West Virginia
welcomed;1;2;13;West Virginia
destruction;2;-3;13;Wisconsin
died;2;-3;13;Wisconsin
ban;1;-2;13;Wisconsin
care;1;2;13;Wisconsin
charged;1;-3;13;Wisconsin
denying;1;-2;13;Wisconsin
encourage;1;2;13;Wisconsin
growing;1;1;13;Wisconsin
increased;1;1;13;Wisconsin
lost;1;-3;13;Wisconsin
peaceful;1;2;13;Wisconsin
prevented;1;-1;13;Wisconsin
protect;1;1;13;Wisconsin
protest;1;-2;13;Wisconsin
protesters;1;-2;13;Wisconsin
protests;1;-2;13;Wisconsin
riots;1;-2;13;Wisconsin
risk;1;-2;13;Wisconsin
safety;1;1;13;Wisconsin
support;1;2;13;Wisconsin
violence;1;-3;13;Wisconsin
decisive;1;1;13;Wyoming
delayed;1;-1;13;Wyoming
hard;1;-1;13;Wyoming
hope;1;2;13;Wyoming
huge;1;1;13;Wyoming
inspirational;1;2;13;Wyoming
opportunity;1;2;13;Wyoming
outstanding;1;5;13;Wyoming
risk;1;-2;13;Wyoming
safe;1;1;13;Wyoming
safety;1;1;13;Wyoming
slashed;1;-2;13;Wyoming
strong;1;2;13;Wyoming
suffering;1;-2;13;Wyoming
support;1;2;13;Wyoming
care;3;2;14;Alabama
ensure;2;1;14;Alabama
emergency;1;-2;14;Alabama
ensuring;1;1;14;Alabama
fight;1;-1;14;Alabama
hope;1;2;14;Alabama
join;1;1;14;Alabama
significant;1;1;14;Alabama
support;8;2;14;Alaska
improve;3;2;14;Alaska
safety;3;1;14;Alaska
violence;3;-3;14;Alaska
care;2;2;14;Alaska
confidence;2;2;14;Alaska
effective;2;2;14;Alaska
focused;2;2;14;Alaska
grants;2;1;14;Alaska
hard;2;-1;14;Alaska
importance;2;2;14;Alaska
lost;2;-3;14;Alaska
opportunity;2;2;14;Alaska
pleased;2;3;14;Alaska
safe;2;1;14;Alaska
safely;2;1;14;Alaska
urgent;2;-1;14;Alaska
ability;1;2;14;Alaska
agreement;1;1;14;Alaska
approval;1;2;14;Alaska
approved;1;2;14;Alaska
battle;1;-1;14;Alaska
brave;1;2;14;Alaska
cares;1;2;14;Alaska
ensuring;1;1;14;Alaska
gain;1;2;14;Alaska
healthy;1;2;14;Alaska
helping;1;2;14;Alaska
improvement;1;2;14;Alaska
improving;1;2;14;Alaska
limited;1;-1;14;Alaska
love;1;3;14;Alaska
missed;1;-2;14;Alaska
perfect;1;3;14;Alaska
proud;1;2;14;Alaska
reach;1;1;14;Alaska
save;1;2;14;Alaska
secure;1;2;14;Alaska
shared;1;1;14;Alaska
strong;1;2;14;Alaska
suffering;1;-2;14;Alaska
supporting;1;1;14;Alaska
sympathetic;1;2;14;Alaska
trust;1;1;14;Alaska
unemployment;1;-2;14;Alaska
victims;1;-3;14;Alaska
care;6;2;14;Arizona
flu;4;-2;14;Arizona
healthy;3;2;14;Arizona
support;3;2;14;Arizona
battle;2;-1;14;Arizona
grant;2;1;14;Arizona
reach;2;1;14;Arizona
safe;2;1;14;Arizona
suicide;2;-2;14;Arizona
violence;2;-3;14;Arizona
awarded;1;3;14;Arizona
calm;1;2;14;Arizona
cares;1;2;14;Arizona
criminals;1;-3;14;Arizona
crisis;1;-3;14;Arizona
ensure;1;1;14;Arizona
ensuring;1;1;14;Arizona
fair;1;2;14;Arizona
fire;1;-2;14;Arizona
frustrated;1;-2;14;Arizona
harm;1;-2;14;Arizona
helps;1;2;14;Arizona
honor;1;2;14;Arizona
improve;1;2;14;Arizona
increase;1;1;14;Arizona
lost;1;-3;14;Arizona
loved;1;3;14;Arizona
prepared;1;1;14;Arizona
protect;1;1;14;Arizona
saved;1;2;14;Arizona
scams;1;-2;14;Arizona
secured;1;2;14;Arizona
share;1;1;14;Arizona
supported;1;2;14;Arizona
supporting;1;1;14;Arizona
victim;1;-3;14;Arizona
war;1;-2;14;Arizona
safety;3;1;14;Arkansas
blocked;2;-1;14;Arkansas
helpful;2;2;14;Arkansas
save;2;2;14;Arkansas
suicide;2;-2;14;Arkansas
affected;1;-1;14;Arkansas
attacks;1;-1;14;Arkansas
bad;1;-3;14;Arkansas
blocking;1;-1;14;Arkansas
care;1;2;14;Arkansas
celebrated;1;3;14;Arkansas
chance;1;2;14;Arkansas
choking;1;-2;14;Arkansas
comfort;1;2;14;Arkansas
committed;1;1;14;Arkansas
comprehensive;1;2;14;Arkansas
condemnation;1;-2;14;Arkansas
desperately;1;-3;14;Arkansas
disappointing;1;-2;14;Arkansas
ensuring;1;1;14;Arkansas
excuse;1;-1;14;Arkansas
exploited;1;-2;14;Arkansas
freedom;1;2;14;Arkansas
frustration;1;-2;14;Arkansas
god;1;1;14;Arkansas
hard;1;-1;14;Arkansas
healthy;1;2;14;Arkansas
heroes;1;2;14;Arkansas
heroic;1;3;14;Arkansas
hope;1;2;14;Arkansas
hurt;1;-2;14;Arkansas
lack;1;-2;14;Arkansas
mourned;1;-2;14;Arkansas
progress;1;2;14;Arkansas
propaganda;1;-2;14;Arkansas
protect;1;1;14;Arkansas
refusing;1;-2;14;Arkansas
sadly;1;-2;14;Arkansas
safe;1;1;14;Arkansas
shared;1;1;14;Arkansas
solutions;1;1;14;Arkansas
stop;1;-1;14;Arkansas
stronger;1;2;14;Arkansas
struggling;1;-2;14;Arkansas
support;1;2;14;Arkansas
supported;1;2;14;Arkansas
terror;1;-3;14;Arkansas
tragedy;1;-2;14;Arkansas
tragic;1;-2;14;Arkansas
unacceptable;1;-2;14;Arkansas
victims;1;-3;14;Arkansas
warned;1;-2;14;Arkansas
worry;1;-3;14;Arkansas
safety;8;1;14;California
unhealthy;5;-2;14;California
safe;4;1;14;California
violence;4;-3;14;California
avoid;3;-1;14;California
disaster;3;-2;14;California
protect;3;1;14;California
risk;3;-2;14;California
safely;3;1;14;California
smart;3;1;14;California
care;2;2;14;California
dead;2;-3;14;California
emergency;2;-2;14;California
failed;2;-2;14;California
flu;2;-2;14;California
justice;2;2;14;California
loved;2;3;14;California
progress;2;2;14;California
torn;2;-2;14;California
admitted;1;-1;14;California
alert;1;-1;14;California
bullying;1;-2;14;California
cancel;1;-1;14;California
celebrating;1;3;14;California
competent;1;2;14;California
debt;1;-2;14;California
disregard;1;-2;14;California
dreams;1;1;14;California
encourage;1;2;14;California
enjoys;1;2;14;California
ensure;1;1;14;California
ensuring;1;1;14;California
fatigue;1;-2;14;California
fight;1;-1;14;California
harm;1;-2;14;California
heartbreaking;1;-3;14;California
hope;1;2;14;California
lost;1;-3;14;California
love;1;3;14;California
matters;1;1;14;California
mistake;1;-2;14;California
mistakes;1;-2;14;California
natural;1;1;14;California
pay;1;-1;14;California
prepared;1;1;14;California
reckless;1;-2;14;California
refusing;1;-2;14;California
significant;1;1;14;California
solution;1;1;14;California
stolen;1;-2;14;California
stronger;1;2;14;California
threatening;1;-2;14;California
tragedy;1;-2;14;California
victims;1;-3;14;California
violated;1;-2;14;California
vulnerable;1;-2;14;California
weary;1;-2;14;California
support;14;2;14;Colorado
safe;4;1;14;Colorado
care;3;2;14;Colorado
crisis;3;-3;14;Colorado
hurt;3;-2;14;Colorado
increase;3;1;14;Colorado
agree;2;1;14;Colorado
benefits;2;2;14;Colorado
fair;2;2;14;Colorado
opportunity;2;2;14;Colorado
protect;2;1;14;Colorado
safety;2;1;14;Colorado
stop;2;-1;14;Colorado
supporting;2;1;14;Colorado
unemployment;2;-2;14;Colorado
ability;1;2;14;Colorado
affected;1;-1;14;Colorado
amazing;1;4;14;Colorado
anti;1;-1;14;Colorado
battle;1;-1;14;Colorado
benefit;1;2;14;Colorado
boost;1;1;14;Colorado
combat;1;-1;14;Colorado
devastating;1;-2;14;Colorado
expand;1;1;14;Colorado
extend;1;1;14;Colorado
extends;1;1;14;Colorado
failed;1;-2;14;Colorado
fight;1;-1;14;Colorado
fire;1;-2;14;Colorado
grant;1;1;14;Colorado
grateful;1;3;14;Colorado
growing;1;1;14;Colorado
hard;1;-1;14;Colorado
healthy;1;2;14;Colorado
importance;1;2;14;Colorado
improve;1;2;14;Colorado
inspiring;1;3;14;Colorado
join;1;1;14;Colorado
lack;1;-2;14;Colorado
loved;1;3;14;Colorado
pay;1;-1;14;Colorado
safely;1;1;14;Colorado
save;1;2;14;Colorado
secure;1;2;14;Colorado
secured;1;2;14;Colorado
struggle;1;-2;14;Colorado
supports;1;2;14;Colorado
swiftly;1;2;14;Colorado
thrilled;1;5;14;Colorado
unacceptable;1;-2;14;Colorado
worsened;1;-3;14;Colorado
flu;4;-2;14;Connecticut
safety;3;1;14;Connecticut
support;3;2;14;Connecticut
care;2;2;14;Connecticut
injustice;2;-2;14;Connecticut
justice;2;2;14;Connecticut
commitment;1;2;14;Connecticut
costly;1;-2;14;Connecticut
crisis;1;-3;14;Connecticut
demands;1;-1;14;Connecticut
fight;1;-1;14;Connecticut
fire;1;-2;14;Connecticut
hard;1;-1;14;Connecticut
healthy;1;2;14;Connecticut
horrific;1;-3;14;Connecticut
inspired;1;2;14;Connecticut
peaceful;1;2;14;Connecticut
prevent;1;-1;14;Connecticut
protected;1;1;14;Connecticut
protests;1;-2;14;Connecticut
proud;1;2;14;Connecticut
racism;1;-3;14;Connecticut
revive;1;2;14;Connecticut
unacceptable;1;-2;14;Connecticut
violence;1;-3;14;Connecticut
lost;4;-3;14;Delaware
support;4;2;14;Delaware
happy;3;3;14;Delaware
celebrate;2;3;14;Delaware
crisis;2;-3;14;Delaware
cut;2;-1;14;Delaware
expand;2;1;14;Delaware
freedom;2;2;14;Delaware
safety;2;1;14;Delaware
united;2;1;14;Delaware
awarded;1;3;14;Delaware
benefits;1;2;14;Delaware
block;1;-1;14;Delaware
combat;1;-1;14;Delaware
commended;1;2;14;Delaware
comprehensive;1;2;14;Delaware
congratulations;1;2;14;Delaware
courageous;1;2;14;Delaware
damage;1;-3;14;Delaware
dead;1;-3;14;Delaware
deception;1;-3;14;Delaware
defenders;1;2;14;Delaware
devastating;1;-2;14;Delaware
disasters;1;-2;14;Delaware
easy;1;1;14;Delaware
emergency;1;-2;14;Delaware
eviction;1;-1;14;Delaware
failed;1;-2;14;Delaware
failure;1;-2;14;Delaware
fight;1;-1;14;Delaware
grants;1;1;14;Delaware
hard;1;-1;14;Delaware
harm;1;-2;14;Delaware
healthy;1;2;14;Delaware
honest;1;2;14;Delaware
hopeful;1;2;14;Delaware
improve;1;2;14;Delaware
join;1;1;14;Delaware
justice;1;2;14;Delaware
loss;1;-3;14;Delaware
loved;1;3;14;Delaware
lowest;1;-1;14;Delaware
misleading;1;-3;14;Delaware
opportunities;1;2;14;Delaware
outrage;1;-3;14;Delaware
popular;1;3;14;Delaware
recession;1;-2;14;Delaware
risks;1;-2;14;Delaware
safe;1;1;14;Delaware
secure;1;2;14;Delaware
sick;1;-2;14;Delaware
solidarity;1;2;14;Delaware
solutions;1;1;14;Delaware
stop;1;-1;14;Delaware
strong;1;2;14;Delaware
supporting;1;1;14;Delaware
wrong;1;-2;14;Delaware
hope;2;2;14;Florida
stop;2;-1;14;Florida
support;2;2;14;Florida
abuses;1;-3;14;Florida
applaud;1;2;14;Florida
blocking;1;-1;14;Florida
die;1;-3;14;Florida
difficult;1;-1;14;Florida
emergency;1;-2;14;Florida
failed;1;-2;14;Florida
freedom;1;2;14;Florida
glad;1;3;14;Florida
hunger;1;-2;14;Florida
peace;1;2;14;Florida
protect;1;1;14;Florida
sabotage;1;-2;14;Florida
safety;1;1;14;Florida
steal;1;-2;14;Florida
suicide;1;-2;14;Florida
threat;1;-2;14;Florida
unjust;1;-2;14;Florida
violence;1;-3;14;Florida
warning;1;-3;14;Florida
care;4;2;14;Georgia
protect;4;1;14;Georgia
awful;2;-3;14;Georgia
deception;2;-3;14;Georgia
killed;2;-3;14;Georgia
beating;1;-1;14;Georgia
challenge;1;-1;14;Georgia
encouraged;1;2;14;Georgia
fight;1;-1;14;Georgia
focused;1;2;14;Georgia
happy;1;3;14;Georgia
helping;1;2;14;Georgia
matter;1;1;14;Georgia
pay;1;-1;14;Georgia
care;2;2;14;Hawaii
join;2;1;14;Hawaii
panic;2;-3;14;Hawaii
save;2;2;14;Hawaii
supporters;2;1;14;Hawaii
violence;2;-3;14;Hawaii
bad;1;-3;14;Hawaii
benefits;1;2;14;Hawaii
dead;1;-3;14;Hawaii
emergency;1;-2;14;Hawaii
fear;1;-2;14;Hawaii
fine;1;2;14;Hawaii
healthy;1;2;14;Hawaii
irrational;1;-1;14;Hawaii
prevent;1;-1;14;Hawaii
risk;1;-2;14;Hawaii
safe;1;1;14;Hawaii
stop;1;-1;14;Hawaii
care;3;2;14;Idaho
cuts;2;-1;14;Idaho
flu;2;-2;14;Idaho
safety;2;1;14;Idaho
suicide;2;-2;14;Idaho
attacks;1;-1;14;Idaho
bless;1;2;14;Idaho
burden;1;-2;14;Idaho
collapsed;1;-2;14;Idaho
ensure;1;1;14;Idaho
expand;1;1;14;Idaho
god;1;1;14;Idaho
grateful;1;3;14;Idaho
happy;1;3;14;Idaho
hard;1;-1;14;Idaho
improve;1;2;14;Idaho
lost;1;-3;14;Idaho
rescue;1;2;14;Idaho
safe;1;1;14;Idaho
shock;1;-2;14;Idaho
support;1;2;14;Idaho
terror;1;-3;14;Idaho
urgent;1;-1;14;Idaho
safe;4;1;14;Illinois
effective;3;2;14;Illinois
ensure;3;1;14;Illinois
risk;3;-2;14;Illinois
support;3;2;14;Illinois
cut;2;-1;14;Illinois
detention;2;-2;14;Illinois
free;2;1;14;Illinois
hope;2;2;14;Illinois
integrity;2;2;14;Illinois
justice;2;2;14;Illinois
pressure;2;-1;14;Illinois
refusing;2;-2;14;Illinois
safely;2;1;14;Illinois
safety;2;1;14;Illinois
suicide;2;-2;14;Illinois
