state,EST_ST,week,count,anxiety_percentage,depression_percentage,total_cases,total_deaths,total_cases_us,total_deaths_us,total_cases_state_all_weeks,total_deaths_state_all_weeks,percentage_cases_spatial,percentage_deaths_spatial,percentage_cases_state,percentage_deaths_state
Alabama,1,36,918,20.103485838779957,17.39760348583878,8701521,156647,496698578,8212460,157337771,2922073,1.75187153445001,1.90743090377305,5.53047176446907,5.36081747444366
Alabama,1,37,885,20.853107344632768,18.046327683615814,9476165,162352,525106961,8480704,157337771,2922073,1.80461614562371,1.91436937310865,6.0228163522159,5.55605558108918
Alabama,1,38,794,23.243073047858942,20.114609571788417,10083202,175230,551080385,8831887,157337771,2922073,1.82971527828921,1.98406071092169,6.40863407172585,5.99677010122608
Alabama,1,39,714,25.84733893557423,22.368347338935575,10434995,189461,570984508,9178044,157337771,2922073,1.82754432980168,2.06428515705525,6.63222501099243,6.48378736602405
Alaska,2,1,1823,13.55677454744926,11.401535929786068,4574,91,13644993,786250,19025322,91705,0.0335214536203866,0.011573926868044499,0.0240416430271193,0.0992312305763045
Alaska,2,2,806,30.662531017369727,25.787841191067,2267,48,7940175,474933,19025322,91705,0.0285510080067505,0.0101066887329371,0.0119156984570353,0.0523417479962925
Alaska,2,3,2371,10.423450021088149,8.766343315056938,2361,48,8896630,534045,19025322,91705,0.026538138598548,0.00898800662865489,0.0124097768226998,0.0523417479962925
Alaska,2,4,1425,17.34315789473684,14.5859649122807,2452,48,9837494,582599,19025322,91705,0.0249250469682624,0.00823894308091844,0.0128880867298856,0.0523417479962925
Alaska,2,5,1507,16.39946914399469,13.792302587923023,2749,48,10727153,623896,19025322,91705,0.02562655720488,0.00769358995730058,0.0144491641192722,0.0523417479962925
Alaska,2,6,1212,20.39108910891089,17.1493399339934,3501,49,11646234,661268,19025322,91705,0.0300612197900197,0.00741000623045422,0.0184017910445878,0.0534322010795486
Alaska,2,7,790,31.28354430379747,26.310126582278478,4299,59,12570310,693159,19025322,91705,0.0341996338992435,0.00851175560008598,0.0225962009999095,0.0643367319121095
Alaska,2,8,1954,12.64790174002047,10.637154554759467,5094,60,13688447,718836,19025322,91705,0.0372138636325947,0.00834682737091631,0.0267748424967525,0.0654271849953656
Alaska,2,9,1457,16.962251201098148,14.265614275909403,6276,70,15271347,754416,19025322,91705,0.0410965712454835,0.00927870034569787,0.0329876151373417,0.0763317158279265
Alaska,2,10,1278,19.338028169014084,16.263693270735523,8042,82,17321941,779487,19025322,91705,0.046426667773548,0.0105197392644136,0.042269981028442,0.0894171528269996
Alaska,2,11,1171,21.105038428693423,17.749786507258754,10268,90,19735326,808303,19025322,91705,0.0520285299568905,0.0111344384469685,0.0539701772196024,0.0981407774930484
Alaska,2,12,1012,24.42094861660079,20.538537549407113,13484,94,22513159,840740,19025322,91705,0.0598938602974376,0.0111806265908604,0.0708739647087182,0.102502589826073
Alaska,2,13,2141,11.543204110228864,9.708080336291452,73664,408,75392468,2322210,19025322,91705,0.0977073731025757,0.0175694704613278,0.387189241790494,0.444904857968486
Alaska,2,14,2112,11.701704545454543,9.841382575757576,87294,507,82613109,2473036,19025322,91705,0.105666039030198,0.0205011168458526,0.45883060481184,0.552859713210839
Alaska,2,15,1959,12.6156202143951,10.610005104645229,102265,577,89958441,2613757,19025322,91705,0.113680271537832,0.0220755028107051,0.537520468773144,0.629191429038766
Alaska,2,16,1925,12.83844155844156,10.797402597402597,125652,709,98283032,2744562,19025322,91705,0.127847093687545,0.0258329015704509,0.660446114919895,0.77313123602857
Alaska,2,17,1769,13.970604861503674,11.749576031656304,162137,819,108710383,2877454,19025322,91705,0.14914582722057,0.0284626617836462,0.852216850784444,0.89308107518674
Alaska,2,18,1349,18.320237212750182,15.407709414381022,226898,1002,123742353,3032206,19025322,91705,0.183363249929472,0.0330452482450071,1.19261056396312,1.09263398942261
Alaska,2,19,1717,14.393709959231217,12.10541642399534,321715,1214,149140694,3242863,19025322,91705,0.215712419844312,0.0374360557322341,1.6909832064866,1.3238100430729
Alaska,2,20,1697,14.563347083087802,12.248084855627578,431840,1583,180323778,3537929,19025322,91705,0.239480341854861,0.0447436904471514,2.26981703647381,1.72618723079439
Alaska,2,21,1516,16.30211081794195,13.71042216358839,540609,2176,218484424,3967089,19025322,91705,0.247435945365149,0.0548513028066676,2.84152352322867,2.37282590916526
Alaska,2,22,1378,17.93468795355588,15.083454281567487,654245,2816,297414902,4959558,19025322,91705,0.219977208808454,0.0567792533124928,3.43881170578874,3.07071588244916
Alaska,2,23,1557,15.872832369942197,13.349389852280028,691419,3252,331246599,5536919,19025322,91705,0.208732407242014,0.0587330246297625,3.63420393095055,3.54615342674881
Alaska,2,24,1453,17.00894700619408,14.30488644184446,720175,3505,353902473,6107034,19025322,91705,0.203495328499725,0.0573928358676241,3.78534986162126,3.82203805681261
Alaska,2,25,1568,15.761479591836734,13.255739795918368,746003,3630,367750323,6540703,19025322,91705,0.202855838144294,0.0554986214784558,3.92110577681681,3.95834469221962
Alaska,2,26,1444,17.114958448753463,14.39404432132964,771117,3790,379269903,6856950,19025322,91705,0.203316159257699,0.0552723878692422,4.05310879889444,4.13281718554059
Alaska,2,27,1475,16.755254237288135,14.091525423728813,795297,3864,389709216,7073156,19025322,91705,0.204074465613869,0.0546290792964272,4.18020257423238,4.21351071370154
Alaska,2,28,1207,20.47555923777962,17.220381110190555,857191,4128,413555826,7388536,19025322,91705,0.207273346452626,0.0558703375066454,4.5055268972583,4.50139032768115
Alaska,2,29,1518,16.280632411067195,13.69235836627141,883229,4303,422815728,7515404,19025322,91705,0.208892181986191,0.0572557376822324,4.64238660454735,4.69221961725097
Alaska,2,30,1236,19.99514563106796,16.816343042071196,898161,4490,429112805,7628850,19025322,91705,0.209306501585288,0.0588555286838777,4.72087147854843,4.89613434381986
Alaska,2,31,1311,18.851258581235697,15.854309687261631,906564,4576,432772697,7733730,19025322,91705,0.209478094686736,0.0591693788120351,4.76503893074714,4.98991330897988
Alaska,2,32,1211,20.407927332782823,17.163501238645747,912060,4620,434955807,7800559,19025322,91705,0.209690268602392,0.0592265246631684,4.79392674668003,5.03789324464315
Alaska,2,33,1088,22.715073529411764,19.10386029411765,917937,4659,437380590,7853097,19025322,91705,0.20987145314336,0.0593269126817102,4.82481715683971,5.08042091489014
Alaska,2,34,1178,20.97962648556876,17.644312393887947,961325,4791,451183101,7948347,19025322,91705,0.213067598912575,0.060276683944473,5.05287111566364,5.22436072187994
Alaska,2,35,1209,20.441687344913152,17.191894127378,1014372,4978,470282286,8038989,19025322,91705,0.215694281965789,0.0619232094981098,5.33169425463601,5.42827544844883
Alaska,2,36,1232,20.060064935064936,16.870941558441558,1094162,5314,496698578,8212460,19025322,91705,0.220286920169117,0.0647065556483685,5.75108268863991,5.79466768442288
Alaska,2,37,1197,20.646616541353385,17.364243943191312,1195504,5662,525106961,8480704,19025322,91705,0.227668663489685,0.0667633253088423,6.28375172835445,6.174145357396
Alaska,2,38,1186,20.838111298482293,17.52529510961214,1339839,6193,551080385,8831887,19025322,91705,0.243129502785696,0.0701209152698625,7.04239854652657,6.75317594460498
Alaska,2,39,1159,21.32355478861087,17.93356341673857,1529281,7352,570984508,9178044,19025322,91705,0.267832310434594,0.0801042139261917,8.03813465023089,8.01701106809879
Arizona,4,1,1922,18.17585848074922,15.514568158168574,96324,4081,13644993,786250,242064381,4765530,0.70592927383693,0.519046104928458,0.0397927194418579,0.0856358054613023
Arizona,4,2,1046,33.397705544933075,28.507648183556405,65666,3139,7940175,474933,242064381,4765530,0.827009480269641,0.66093533193103,0.0271274938215714,0.0658688540414183
Arizona,4,3,3312,10.54770531400966,9.003321256038648,82147,4024,8896630,534045,242064381,4765530,0.923349627892809,0.753494555702235,0.0339360130807514,0.0844397160441756
Arizona,4,4,2478,14.09765940274415,12.033494753833736,96646,4750,9837494,582599,242064381,4765530,0.982424995634051,0.815312075715887,0.0399257419041755,0.0996741180938951
Arizona,4,5,2697,12.952910641453467,11.056358917315537,116792,5412,10727153,623896,242064381,4765530,1.08875113462071,0.86745226768564,0.0482483211770013,0.113565542552455
Arizona,4,6,2116,16.50945179584121,14.092155009451796,155785,6236,11646234,661268,242064381,4765530,1.33764270922257,0.94303671128801,0.0643568456277754,0.130856379038638
Arizona,4,7,1995,17.51077694235589,14.9468671679198,211721,7103,12570310,693159,242064381,4765530,1.68429418208461,1.02472881402391,0.0874647476532287,0.149049528593881
Arizona,4,8,3154,11.076093849080532,9.45434369055168,306673,8058,13688447,718836,242064381,4765530,2.24037832779716,1.12097891591406,0.126690675733907,0.16908927233697
Arizona,4,9,2388,14.628978224455611,12.487018425460636,428087,9450,15271347,754416,242064381,4765530,2.8032039347937,1.25262454666921,0.176848406292374,0.198299034944697
Arizona,4,10,2318,15.070750647109575,12.864106988783432,578832,10983,17321941,779487,242064381,4765530,3.34161165887818,1.40900361391531,0.239123161205613,0.230467545057947
Arizona,4,11,2310,15.122943722943724,12.908658008658008,724243,13128,19735326,808303,242064381,4765530,3.66977976446905,1.62414342146448,0.299194370112635,0.275478278386664
Arizona,4,12,2000,17.467,14.9095,852332,16317,22513159,840740,242064381,4765530,3.78592804323907,1.94079025620287,0.352109631528151,0.342396333671176
Arizona,4,13,2758,12.666424945612762,10.811820159535896,2587777,63020,75392468,2322210,242064381,4765530,3.43240786334253,2.71379418743352,1.06904493313289,1.32241324679521
Arizona,4,14,2787,12.534625044851094,10.699318263365626,2681300,68023,82613109,2473036,242064381,4765530,3.24561081462265,2.75058672821584,1.10768052239788,1.42739632317916
Arizona,4,15,2613,13.369307309605816,11.411787217757366,2790982,71720,89958441,2613757,242064381,4765530,3.10252375316286,2.74394291435661,1.15299160845973,1.50497426309351
Arizona,4,16,2446,14.282093213409649,12.190923957481605,2888389,74351,98283032,2744562,242064381,4765530,2.93884808112147,2.7090297103873,1.19323172953728,1.56018323250509
Arizona,4,17,2175,16.061609195402298,13.709885057471263,3031412,75882,108710383,2877454,242064381,4765530,2.78852112957784,2.63712295661373,1.25231642403432,1.59230977456862
Arizona,4,18,1567,22.293554562858965,19.029355456285895,3255434,78456,123742353,3032206,242064381,4765530,2.6308163058771,2.58742315001026,1.34486287761602,1.64632265456308
Arizona,4,19,1858,18.80193756727664,16.04897739504844,3675945,82513,149140694,3242863,242064381,4765530,2.46474982877577,2.54444914879229,1.5185815380248,1.7314548434277
Arizona,4,20,1942,17.988671472708546,15.354788877445932,4396756,87590,180323778,3537929,242064381,4765530,2.43825636794278,2.47574216441314,1.81635810350801,1.83799073765143
Arizona,4,21,1963,17.796230259806418,15.190524707080998,5513955,97974,218484424,3967089,242064381,4765530,2.52372910574165,2.46966982591013,2.27788779878358,2.05588885181711
Arizona,4,22,1905,18.33805774278215,15.653018372703412,8249332,136513,297414902,4959558,242064381,4765530,2.77367809902141,2.75252351116773,3.40790824569931,2.86459218596882
Arizona,4,23,2239,15.602501116569895,13.317999106744082,9524662,162458,331246599,5536919,242064381,4765530,2.87539918258904,2.93408662832164,3.93476395025669,3.40902271101011
Arizona,4,24,1947,17.942475603492554,15.315356959424756,10222478,186765,353902473,6107034,242064381,4765530,2.88850143186199,3.05819486185929,4.22304097685483,3.91908140332765
Arizona,4,25,1972,17.71501014198783,15.121196754563895,10540535,203292,367750323,6540703,242064381,4765530,2.86622046012452,3.10810626931081,4.35443453367887,4.26588438221982
Arizona,4,26,2032,17.191929133858267,14.674704724409448,10761184,212890,379269903,6856950,242064381,4765530,2.83734193377322,3.10473315395329,4.44558755631214,4.46728905284407
Arizona,4,27,2056,16.99124513618677,14.5034046692607,10884108,218311,389709216,7073156,242064381,4765530,2.79287929387844,3.08647229044574,4.49636908785849,4.58104345162028
Arizona,4,28,1798,19.4293659621802,16.584538375973302,11117918,223489,413555826,7388536,242064381,4765530,2.68837175080687,3.02480762088728,4.59295909380406,4.68969873235506
Arizona,4,29,2029,17.21734844751109,14.696402168555938,11249051,225635,422815728,7515404,242064381,4765530,2.66050911899853,3.00230034207077,4.64713187191303,4.73473044970864
Arizona,4,30,1524,22.92257217847769,19.566272965879264,11362690,227380,429112805,7628850,242064381,4765530,2.64794941274241,2.98052786461918,4.69407764705374,4.7713475730926
Arizona,4,31,1872,18.661324786324787,15.928952991452991,11461235,229363,432772697,7733730,242064381,4765530,2.64832672658183,2.96574873961206,4.734787890995,4.8129588943937
Arizona,4,32,1745,20.01948424068768,17.088252148997135,11538382,231219,434955807,7800559,242064381,4765530,2.65277111244545,2.96413372426258,4.7666583378907,4.85190524453733
Arizona,4,33,1646,21.223572296476306,18.11603888213852,11625015,233085,437380590,7853097,242064381,4765530,2.65787171762698,2.96806470109818,4.80244757695268,4.89106143492959
Arizona,4,34,1623,21.52433764633395,18.372766481823785,11967766,236461,451183101,7948347,242064381,4765530,2.65252975421169,2.97497077065206,4.94404255205147,4.96190350286327
Arizona,4,35,1762,19.82633371169126,16.92338251986379,12366176,239126,470282286,8038989,242064381,4765530,2.62952196332566,2.97457802218662,5.10863099680907,5.01782592912016
Arizona,4,36,1744,20.030963302752298,17.098050458715598,12893919,242384,496698578,8212460,242064381,4765530,2.59592428307697,2.95141772380018,5.32664861584902,5.08619188212014
Arizona,4,37,1601,21.820112429731417,18.62523422860712,13450415,247662,525106961,8480704,242064381,4765530,2.56146194946366,2.92030001282912,5.55654447979275,5.19694556534111
Arizona,4,38,1499,23.304869913275517,19.892595063375584,13927126,254721,551080385,8831887,242064381,4765530,2.52724037710034,2.88410619384057,5.75348010412156,5.34507179684107
Arizona,4,39,1421,24.584095707248416,20.98451794510908,14385191,262566,570984508,9178044,242064381,4765530,2.51936625222763,2.86080563571062,5.94271281903305,5.50969147188246
Arkansas,5,1,890,20.946067415730337,17.864044943820225,41110,793,13644993,786250,99096299,1607345,0.301282675630541,0.100858505564388,0.0414848994511894,0.0493360168476587
Arkansas,5,2,567,32.87830687830688,28.040564373897706,23407,544,7940175,474933,99096299,1607345,0.294791991360392,0.11454247230662,0.0236204583180246,0.0338446319862879
Arkansas,5,3,1822,10.231613611416028,8.726125137211856,27902,594,8896630,534045,99096299,1607345,0.313624372374708,0.111226582029604,0.0281564501213108,0.0369553518379688
Arkansas,5,4,1551,12.019342359767892,10.250805931656997,34976,690,9837494,582599,99096299,1607345,0.355537700963274,0.118434806788203,0.0352949609147361,0.0429279339531961
Arkansas,5,5,1636,11.39486552567237,9.718215158924206,42842,792,10727153,623896,99096299,1607345,0.399379033747351,0.12694423429546,0.0432326942906314,0.0492738024506251
Arkansas,5,6,1299,14.351039260969976,12.23941493456505,55423,927,11646234,661268,99096299,1607345,0.475887741908672,0.140185219910838,0.0559284257427212,0.0576727460501635
Arkansas,5,7,1123,16.600178094390028,14.157613535173642,73067,1073,12570310,693159,99096299,1607345,0.581266492234479,0.154798538286309,0.0737333288299697,0.0667560480170716
Arkansas,5,8,1546,12.058214747736091,10.283958602846054,92023,1335,13688447,718836,99096299,1607345,0.672267642925454,0.185716909002888,0.0928621965992898,0.0830562200398794
Arkansas,5,9,1599,11.658536585365852,9.94308943089431,116964,1547,15271347,754416,99096299,1607345,0.765904932944029,0.205059277639923,0.118030644111139,0.0962456722110063
Arkansas,5,10,1424,13.09129213483146,11.16502808988764,140485,1726,17321941,779487,99096299,1607345,0.811023429764598,0.221427682565585,0.141766142043307,0.107382049280024
Arkansas,5,11,1457,12.794783802333562,10.912148249828414,167758,1916,19735326,808303,99096299,1607345,0.850039163275033,0.237039822937685,0.169287856047984,0.119202784716411
Arkansas,5,12,1403,13.287241625089097,11.332145402708482,197219,2145,22513159,840740,99096299,1607345,0.876016555473179,0.255132383376549,0.199017523348677,0.13344988163711
Arkansas,5,13,1486,12.545087483176312,10.699192462987886,750483,9283,75392468,2322210,99096299,1607345,0.995434981648299,0.399748515422808,0.757326971413937,0.577536247663072
Arkansas,5,14,1452,12.838842975206612,10.949724517906336,869082,11939,82613109,2473036,99096299,1607345,1.0519904292671,0.482766931011113,0.877007525780554,0.74277768618436
Arkansas,5,15,1295,14.395366795366796,12.277220077220075,1004744,15927,89958441,2613757,99096299,1607345,1.11689796847413,0.609352743962044,1.01390668485006,0.990888701554427
Arkansas,5,16,1299,14.351039260969976,12.23941493456505,1152213,19114,98283032,2744562,99096299,1607345,1.17234173239588,0.69643170750014,1.16272051693878,1.18916598490057
Arkansas,5,17,1150,16.210434782608697,13.825217391304347,1313524,22521,108710383,2877454,99096299,1607345,1.20827832977095,0.782671069633085,1.32550258007113,1.4011304355941
Arkansas,5,18,744,25.056451612903224,21.36962365591398,1500540,25920,123742353,3032206,99096299,1607345,1.21263250909735,0.854823188134315,1.51422405795397,1.61259717111137
Arkansas,5,19,900,20.713333333333335,17.665555555555557,1774549,29204,149140694,3242863,99096299,1607345,1.18984896234961,0.900562250085804,1.79073186174188,1.81690925096977
Arkansas,5,20,979,19.04187946884576,16.240040858018386,2089836,32886,180323778,3537929,99096299,1607345,1.15893534573128,0.929526850312711,2.10889409704393,2.04598266084755
Arkansas,5,21,845,22.06153846153846,18.815384615384616,2471678,39391,218484424,3967089,99096299,1607345,1.13128339070981,0.992944700761692,2.49421827549786,2.45068731355123
Arkansas,5,22,926,20.131749460043196,17.169546436285096,3367849,53672,297414902,4959558,99096299,1607345,1.13237399247735,1.08219321157248,3.39856183730938,3.33917111758832
Arkansas,5,23,1091,17.087076076993583,14.572868927589369,3734198,60953,331246599,5536919,99096299,1607345,1.12731663095505,1.1008468789231,3.76825172855345,3.79215414239009
Arkansas,5,24,974,19.139630390143736,16.32340862422998,4008602,66812,353902473,6107034,99096299,1607345,1.13268550118326,1.09401716119478,4.04515813451318,4.15666829461006
Arkansas,5,25,978,19.061349693251532,16.256646216768917,4124721,69518,367750323,6540703,99096299,1607345,1.12160907605783,1.06285211237997,4.16233607271246,4.32502045298302
Arkansas,5,26,911,20.463227222832053,17.45225027442371,4230295,69772,379269903,6856950,99096299,1607345,1.11537851185624,1.0175369515601,4.26887284660348,4.34082290982956
Arkansas,5,27,907,20.553472987872105,17.529217199558985,4277134,72214,389709216,7073156,99096299,1607345,1.09751933605799,1.02095867813463,4.31613899122509,4.49275046738566
Arkansas,5,28,838,22.24582338902148,18.97255369928401,4339738,74140,413555826,7388536,99096299,1607345,1.04937174793906,1.00344642023806,4.37931390353942,4.61257539607241
Arkansas,5,29,957,19.479623824451412,16.61337513061651,4374633,74738,422815728,7515404,99096299,1607345,1.03464292132482,0.994464169857003,4.41452712578095,4.64977960549851
Arkansas,5,30,687,27.1353711790393,23.142649199417757,4409537,75415,429112805,7628850,99096299,1607345,1.02759389806603,0.988550043584551,4.44974943009728,4.69189875229027
Arkansas,5,31,860,21.676744186046513,18.48720930232558,4441212,75878,432772697,7733730,99096299,1607345,1.02622277948371,0.981130709243793,4.48171328779897,4.72070401811683
Arkansas,5,32,862,21.62645011600928,18.44431554524362,4477620,76256,434955807,7800559,99096299,1607345,1.02944251529443,0.977570966388435,4.51845330772646,4.74422106019554
Arkansas,5,33,708,26.33050847457627,22.456214689265536,4535234,76735,437380590,7853097,99096299,1607345,1.03690792497216,0.977130423831515,4.57659271412346,4.77402175637464
Arkansas,5,34,843,22.11387900355872,18.86002372479241,4926353,79191,451183101,7948347,99096299,1607345,1.09187444943777,0.996320366989514,4.97127849345817,4.92682031548921
Arkansas,5,35,873,21.353951890034363,18.211912943871702,5311238,82609,470282286,8038989,99096299,1607345,1.1293723276662,1.02760434178974,5.35967342231419,5.13946912455011
Arkansas,5,36,917,20.329334787350053,17.338058887677207,5709632,87593,496698578,8212460,99096299,1607345,1.14951647797953,1.06658662568828,5.7617005454462,5.44954567936566
Arkansas,5,37,797,23.390213299874528,19.948557089084066,6065085,92574,525106961,8480704,99096299,1607345,1.15501896764991,1.09158390624175,6.12039507146478,5.75943559099011
Arkansas,5,38,725,25.713103448275863,21.929655172413792,6331861,97462,551080385,8831887,99096299,1607345,1.14899045082144,1.10352408267905,6.38960391447111,6.06353956369043
Arkansas,5,39,640,29.128125,24.8421875,6491532,101546,570984508,9178044,99096299,1607345,1.1369015987383,1.10640132036848,6.55073102175087,6.31762316117573
California,6,1,4772,23.458088851634535,19.735331098072088,634659,25555,13644993,786250,1031161660,16024170,4.65122261330585,3.25023847376789,0.0615479632941357,0.159477838789778
California,6,2,2896,38.65400552486188,32.51968232044199,402636,16434,7940175,474933,1031161660,16024170,5.07087060423731,3.46027755493933,0.0390468357793675,0.102557573964829
California,6,3,9661,11.586999275437323,9.74816271607494,477185,19519,8896630,534045,1031161660,16024170,5.36366017244732,3.65493544551489,0.0462764490293404,0.121809741159761
California,6,4,7157,15.64091099622747,13.158725723068324,563788,22539,9837494,582599,1031161660,16024170,5.73101238994402,3.86869871043376,0.0546750351443439,0.140656271120439
California,6,5,7664,14.606210855949897,12.288230688935284,668052,25289,10727153,623896,1031161660,16024170,6.22767289699327,4.05339992562863,0.0647863497950457,0.157817846415758
California,6,6,5666,19.756794917049064,16.621426050123542,782103,27767,11646234,661268,1031161660,16024170,6.71550133717045,4.19905393879637,0.0758467881748047,0.17328198590005
California,6,7,5254,21.30605253140465,17.924819185382567,909174,30397,12570310,693159,1031161660,16024170,7.23270945585272,4.38528533857311,0.0881698801718443,0.18969469245521
California,6,8,7915,14.14301958307012,11.898547062539482,1067298,32994,13688447,718836,1031161660,16024170,7.79707150124481,4.58992037126688,0.103504430139499,0.205901460106826
California,6,9,6939,16.132295719844358,13.572128548782246,1292996,35583,15271347,754416,1031161660,16024170,8.46681042608749,4.71662849144239,0.125392171776441,0.222058303175765
California,6,10,6681,16.75527615626403,14.096243077383626,1606894,38291,17321941,779487,1031161660,16024170,9.27663937892411,4.9123333679715,0.155833373401412,0.238957774412029
California,6,11,6685,16.745250560957366,14.08780852655198,1945526,42128,19735326,808303,1031161660,16024170,9.85808899229737,5.21190692104322,0.188673228987199,0.262902852378626
California,6,12,6521,17.166385523692686,14.442110105811992,2324898,46151,22513159,840740,1031161660,16024170,10.3268404047606,5.48933082760425,0.225463968472218,0.288008676892469
California,6,13,8615,12.993847939640162,10.931746952988972,8854558,161363,75392468,2322210,1031161660,16024170,11.7446188391127,6.94868250502754,0.858697364678978,1.00699755431951
California,6,14,8581,13.04533271180515,10.975061181680458,9698620,181041,82613109,2473036,1031161660,16024170,11.7398075407137,7.32059703134123,0.940552813028366,1.12979954655998
California,6,15,7507,14.91168242973225,12.545224457173305,10333628,197826,89958441,2613757,1031161660,16024170,11.4871132548862,7.5686454402609,1.00213462164604,1.23454756158977
California,6,16,7073,15.826664781563691,13.315000706913615,10931663,211691,98283032,2744562,1031161660,16024170,11.1226350851691,7.71310686368171,1.06013086250705,1.32107310394236
California,6,17,6395,17.504612978889757,14.72666145426114,11554595,222337,108710383,2877454,1031161660,16024170,10.6287869485291,7.72686548594695,1.12054156474359,1.38751024234016
California,6,18,4060,27.57192118226601,23.196305418719213,12369592,231115,123742353,3032206,1031161660,16024170,9.99624760650866,7.62200853108265,1.19957834739511,1.44228999068282
California,6,19,5058,22.131672597864767,18.619414788453938,13810093,239525,149140694,3242863,1031161660,16024170,9.25977520260165,7.38622013942618,1.33927525971049,1.49477320822233
California,6,20,5334,20.98650168728909,17.655980502437195,16451995,252608,180323778,3537929,1031161660,16024170,9.12358601980932,7.13999630857487,1.59548164348934,1.57641862261821
California,6,21,5595,20.00750670241287,16.832350312779266,21855695,281535,218484424,3967089,1031161660,16024170,10.0033195043689,7.09676541161542,2.11952168586253,1.75693967300646
California,6,22,5527,20.25366383209698,17.0394427356613,36491858,404581,297414902,4959558,1031161660,16024170,12.269680421057,8.15760194759291,3.53890756566725,2.52481719802024
California,6,23,6417,17.444600280504908,14.676172666354995,41940921,498240,331246599,5536919,1031161660,16024170,12.6615401113899,8.99850620895845,4.067346821254,3.10930300914182
California,6,24,6012,18.619760479041915,15.664836992681304,44679761,585561,353902473,6107034,1031161660,16024170,12.62487956675,9.58830424065103,4.33295405882333,3.6542360696373
California,6,25,6154,18.190120246993825,15.303379915502113,46055258,653692,367750323,6540703,1031161660,16024170,12.5235125898176,9.99421621804262,4.46634701294073,4.07941253743564
California,6,26,6181,18.11066170522569,15.236531305613978,46887487,712570,379269903,6856950,1031161660,16024170,12.3625646615044,10.3919381065926,4.54705492056406,4.44684498479484
California,6,27,5931,18.874051593323216,15.878772551003204,47428824,754366,389709216,7073156,1031161660,16024170,12.1703111070383,10.665196695789,4.59955270253163,4.70767596699236
California,6,28,5544,20.19155844155844,16.987193362193363,48395624,794817,413555826,7388536,1031161660,16024170,11.7023194832226,10.7574355731636,4.69331103718499,4.96011337872726
California,6,29,6227,17.97687489963064,15.123976232535732,48743438,806088,422815728,7515404,1031161660,16024170,11.5282934791868,10.7258106151047,4.72704134480718,5.03045087514673
California,6,30,4810,23.272765072765072,19.57941787941788,49031345,815625,429112805,7628850,1031161660,16024170,11.4262134405427,10.6913230696632,4.7549619911198,5.0899672182709
California,6,31,5775,19.383896103896102,16.307705627705626,49283623,821225,432772697,7733730,1031161660,16024170,11.3878771331085,10.6187441247626,4.77942740811368,5.124914426145
California,6,32,5815,19.250558899398108,16.195528804815133,49459004,822034,434955807,7800559,1031161660,16024170,11.3710411963761,10.5381422023729,4.79643550750326,5.12996304956825
California,6,33,5318,21.049642722828132,17.709101165851823,49863456,826770,437380590,7853097,1031161660,16024170,11.400472983952,10.5279484004845,4.83565845533861,5.1595184025132
California,6,34,5377,20.81867212200111,17.514785196206063,52073263,836029,451183101,7948347,1031161660,16024170,11.5414923308486,10.5182750576944,5.0499611283065,5.21729986638934
California,6,35,5593,20.014661183622387,16.838369390309314,54050180,840744,470282286,8038989,1031161660,16024170,11.4931354229234,10.4583300213497,5.2416785938298,5.24672416730477
California,6,36,5359,20.888598619145363,17.57361448031349,56592918,849012,496698578,8212460,1031161660,16024170,11.3938151842263,10.3380960150795,5.48826825078039,5.29832122350175
California,6,37,4959,22.57350272232305,18.991127243395844,58973497,866713,525106961,8480704,1031161660,16024170,11.2307589462711,10.2198237316147,5.71913205151557,5.40878560324809
California,6,38,4744,23.596543001686346,19.851812816188872,60690607,888019,551080385,8831887,1031161660,16024170,11.0130225375378,10.0546915964844,5.88565395264987,5.54174724806339
California,6,39,4621,24.224626704176583,20.380220731443412,61984948,906396,570984508,9178044,1031161660,16024170,10.8558020631971,9.8756990051475,6.01117655984223,5.65643025504597
Colorado,8,1,1772,19.0107223476298,15.631489841986456,190215,9793,13644993,786250,140157127,1953107,1.39402783130779,1.24553259141494,0.135715538746738,0.501406220959732
Colorado,8,2,963,34.981308411214954,28.76323987538941,115741,5829,7940175,474933,140157127,1953107,1.45766308677076,1.22733101300605,0.0825794609788199,0.298447550492625
Colorado,8,3,3206,10.507485963817842,8.639737991266376,130161,7129,8896630,534045,140157127,1953107,1.46303712754155,1.33490623449335,0.0928679138806834,0.365008163915239
Colorado,8,4,2159,15.603056970819823,12.829550717924963,143498,7978,9837494,582599,140157127,1953107,1.45868449830821,1.36938099790765,0.10238366258749,0.408477364527391
Colorado,8,5,2240,15.038839285714284,12.365625,156503,8679,10727153,623896,140157127,1953107,1.45894255446902,1.39109723415441,0.111662534292673,0.444368895303739
Colorado,8,6,1673,20.135684399282727,16.556485355648537,167270,9186,11646234,661268,140157127,1953107,1.4362582788565,1.38914933128474,0.119344626691727,0.470327534538558
Colorado,8,7,1458,23.104938271604937,18.997942386831276,174267,9597,12570310,693159,140157127,1953107,1.38633812531274,1.38453082193263,0.124336880849448,0.491370928474477
Colorado,8,8,2435,13.834496919917864,11.37535934291581,182482,9891,13688447,718836,140157127,1953107,1.33310959234455,1.37597449209555,0.130198159669754,0.50642386720236
Colorado,8,9,1958,17.20480081716037,14.146578140960164,192732,10064,15271347,754416,140157127,1953107,1.26204977203386,1.33401200398719,0.137511380352424,0.515281548834754
