"","state","week","total_cases","total_deaths","total_cases_us","total_deaths_us","total_cases_state_all_weeks","total_deaths_state_all_weeks","percentage_cases_spatial","percentage_deaths_spatial","percentage_cases_bar","percentage_deaths_bar"
"666","Kansas",1,52443,1718,13644993,786250,87861568,1309909,0.384338782731512,0.218505564387917,0.0596882131673316,0.131154148875991
"667","Kansas",2,41472,1027,7940175,474933,87861568,1309909,0.522305868573426,0.216241027681799,0.0472015250171725,0.0784023928379758
"668","Kansas",3,48726,1129,8896630,534045,87861568,1309909,0.547690530009678,0.211405405911487,0.0554576945405755,0.0861891932951068
"669","Kansas",4,54717,1204,9837494,582599,87861568,1309909,0.556208725514852,0.206660155613037,0.0622763754910452,0.0919147818665266
"670","Kansas",5,59310,1282,10727153,623896,87861568,1309909,0.552896001390117,0.20548296510957,0.0675039170709997,0.0978693939808032
"671","Kansas",6,63401,1406,11646234,661268,87861568,1309909,0.544390572952596,0.212621811428952,0.0721601053147606,0.107335700418884
"672","Kansas",7,67663,1465,12570310,693159,87861568,1309909,0.538276303448364,0.211351219561457,0.0770109179021253,0.111839830095068
"673","Kansas",8,73765,1542,13688447,718836,87861568,1309909,0.538885090470818,0.214513463432549,0.0839559339528291,0.117718101028392
"674","Kansas",9,83916,1622,15271347,754416,87861568,1309909,0.549499661031866,0.215000742296028,0.0955093357769349,0.123825395504573
"675","Kansas",10,97934,1714,17321941,779487,87861568,1309909,0.565375439161235,0.21988820852689,0.111463979336221,0.130848784152182
"676","Kansas",11,115720,1786,19735326,808303,87861568,1309909,0.586359708474033,0.220956745180953,0.131707187379128,0.136345349180745
"677","Kansas",12,135319,1881,22513159,840740,87861568,1309909,0.601066247522171,0.223731474653282,0.154013868725857,0.14359776137121
"678","Kansas",13,513957,5689,75392468,2322210,87861568,1309909,0.681708682092752,0.244982150623759,0.584962244243126,0.434304978437433
"679","Kansas",14,618724,6481,82613109,2473036,87861568,1309909,0.748941672198779,0.262066544926964,0.704203230245106,0.494767193751627
"680","Kansas",15,720608,7990,89958441,2613757,87861568,1309909,0.80104545164361,0.305690238227961,0.820162918103169,0.609966035808594
"681","Kansas",16,838398,9405,98283032,2744562,87861568,1309909,0.853044501109815,0.342677629435954,0.954226084378553,0.717988806856049
"682","Kansas",17,976684,11832,108710383,2877454,87861568,1309909,0.898427521867897,0.411196842764472,1.11161685618904,0.903268853027195
"683","Kansas",18,1202129,14058,123742353,3032206,87861568,1309909,0.97147740515327,0.46362285412007,1.36820799738061,1.07320432182694
"684","Kansas",19,1645045,17075,149140694,3242863,87861568,1309909,1.10301551902394,0.526540899199257,1.87231463931989,1.30352566475992
"685","Kansas",20,2110827,21285,180323778,3537929,87861568,1309909,1.17057607344496,0.601623152980176,2.40244631190739,1.62492203656895
"686","Kansas",21,2534693,28293,218484424,3967089,87861568,1309909,1.16012526366639,0.713192973487613,2.88487111907677,2.15992103268242
"687","Kansas",22,3268820,42761,297414902,4959558,87861568,1309909,1.09907740937608,0.862193768073687,3.7204207418652,3.26442523869979
"688","Kansas",23,3549688,47782,331246599,5536919,87861568,1309909,1.07161492698073,0.862970904938288,4.04009179531146,3.64773430826111
"689","Kansas",24,3723649,54591,353902473,6107034,87861568,1309909,1.05216812090488,0.893903652738793,4.23808621307555,4.16754140936508
"690","Kansas",25,3835345,60571,367750323,6540703,87861568,1309909,1.04292090587776,0.926062534868194,4.36521346853268,4.62406167145962
"691","Kansas",26,3895918,62709,379269903,6856950,87861568,1309909,1.02721517557379,0.91453197121169,4.43415487417661,4.78727911633556
"692","Kansas",27,3937259,63237,389709216,7073156,87861568,1309909,1.01030687454925,0.8940422069017,4.48120730101243,4.82758725987836
"693","Kansas",28,4013399,64839,413555826,7388536,87861568,1309909,0.970461240703208,0.877562212595296,4.56786635084864,4.94988583176389
"694","Kansas",29,4053670,65490,422815728,7515404,87861568,1309909,0.958732074413277,0.871410239555984,4.61370095284437,4.99958394056381
"695","Kansas",30,4086161,66086,429112805,7628850,87861568,1309909,0.952234692693452,0.866264246904841,4.65068071628314,5.04508328441136
"696","Kansas",31,4109890,66498,432772697,7733730,87861568,1309909,0.949664807528281,0.859843826976116,4.67768797388182,5.07653585096369
"697","Kansas",32,4130184,66990,434955807,7800559,87861568,1309909,0.949564055366204,0.858784607615941,4.70078567229759,5.11409571199221
"698","Kansas",33,4151158,67406,437380590,7853097,87861568,1309909,0.949095157606331,0.858336526341136,4.72465731547154,5.14585364326835
"699","Kansas",34,4302285,68609,451183101,7948347,87861568,1309909,0.953556325683395,0.863185766801575,4.89666312351721,5.23769208395392
"700","Kansas",35,4477474,69814,470282286,8038989,87861568,1309909,0.952082213872712,0.868442536741871,5.09605519446227,5.3296832070014
"701","Kansas",36,4698276,71894,496698578,8212460,87861568,1309909,0.945900835657315,0.875425877264547,5.34736188637107,5.48847286338211
"702","Kansas",37,4963741,74093,525106961,8480704,87861568,1309909,0.945281888959762,0.873665676811736,5.64950195289026,5.65634712029614
"703","Kansas",38,5214732,77125,551080385,8831887,87861568,1309909,0.946274289911444,0.873256190891029,5.93516837760055,5.88781358094341
"704","Kansas",39,5394468,79530,570984508,9178044,87861568,1309909,0.944766088119505,0.86652450129897,6.13973563503897,6.07141412113361
"705","Kentucky",1,59248,3039,13644993,786250,125342854,1727323,0.434210556209153,0.386518282988871,0.0472687497605568,0.175936984570923
"706","Kentucky",2,39139,1888,7940175,474933,125342854,1727323,0.492923644629999,0.397529756828858,0.0312255535524985,0.109302081892038
"707","Kentucky",3,46787,2099,8896630,534045,125342854,1727323,0.525895760529549,0.393038039865554,0.0373272177127864,0.121517515832302
"708","Kentucky",4,52891,2399,9837494,582599,125342854,1727323,0.537647087764425,0.411775509398403,0.042197060552012,0.138885431387181
"709","Kentucky",5,59459,2636,10727153,623896,125342854,1727323,0.554284999943601,0.42250631515509,0.0474370880369454,0.152606084675535
"710","Kentucky",6,68176,2887,11646234,661268,125342854,1727323,0.585390951272317,0.436585469129007,0.054391612943487,0.167137240689784
"711","Kentucky",7,75499,3146,12570310,693159,125342854,1727323,0.60061366823889,0.453864120641873,0.0602339882894321,0.18213154111883
"712","Kentucky",8,83135,3276,13688447,718836,125342854,1727323,0.607336975480126,0.455736774452031,0.0663260787088828,0.189657637859277
"713","Kentucky",9,92216,3468,15271347,754416,125342854,1727323,0.603849811021909,0.459693325698288,0.0735710070874882,0.2007731038144
"714","Kentucky",10,101730,3680,17321941,779487,125342854,1727323,0.587289842402765,0.472105371866369,0.0811613879479719,0.213046430806514
"715","Kentucky",11,117773,3904,19735326,808303,125342854,1727323,0.596762374231872,0.482987196632946,0.0939606816356679,0.226014474420823
"716","Kentucky",12,138745,4130,22513159,840740,125342854,1727323,0.616284014162562,0.491233912981421,0.110692389372273,0.239098304138832
"717","Kentucky",13,610340,11941,75392468,2322210,125342854,1727323,0.809550365163799,0.514208447987047,0.486936415218374,0.691300932136028
"718","Kentucky",14,745176,13724,82613109,2473036,125342854,1727323,0.90200696840982,0.554945419314559,0.594510158512906,0.794524243583858
"719","Kentucky",15,869696,15017,89958441,2613757,125342854,1727323,0.966775313502821,0.574536959633202,0.69385367593433,0.869379959625386
"720","Kentucky",16,1013119,16353,98283032,2744562,125342854,1727323,1.03081781196982,0.595832777689118,0.808278228609666,0.946725076896446
"721","Kentucky",17,1199918,18280,108710383,2877454,125342854,1727323,1.10377497244214,0.635283830775401,0.957308663164794,1.05828498781062
"722","Kentucky",18,1485519,20585,123742353,3032206,125342854,1727323,1.20049357716674,0.678878677767935,1.1851644929036,1.19172847232394
"723","Kentucky",19,1904891,23338,149140694,3242863,125342854,1727323,1.2772442912194,0.719672708961187,1.51974439643763,1.35110804406588
"724","Kentucky",20,2441118,27488,180323778,3537929,125342854,1727323,1.35374160139879,0.776951713841629,1.94755259043328,1.5913642092417
"725","Kentucky",21,3008507,32757,218484424,3967089,125342854,1727323,1.37698923562624,0.825718807921879,2.40022219375985,1.89640269943722
"726","Kentucky",22,4067721,42861,297414902,4959558,125342854,1727323,1.36769239626063,0.864210076785068,3.24527555436068,2.48135409532554
"727","Kentucky",23,4606017,49110,331246599,5536919,125342854,1727323,1.39050997471524,0.886955362720676,3.67473442083902,2.84312777633367
"728","Kentucky",24,5000797,55825,353902473,6107034,125342854,1727323,1.41304381334459,0.914109860858806,3.98969453815054,3.23187961950371
"729","Kentucky",25,5238381,60574,367750323,6540703,125342854,1727323,1.42443953747391,0.926108401497515,4.17924184174073,3.50681372273744
"730","Kentucky",26,5404848,65077,379269903,6856950,125342854,1727323,1.4250664124013,0.949066275822341,4.31205116807058,3.76750613521617
"731","Kentucky",27,5532619,75921,389709216,7073156,125342854,1727323,1.41967876890035,1.07336809763562,4.41398837144717,4.39529838947319
"732","Kentucky",28,5742675,84114,413555826,7388536,125342854,1727323,1.38860938208618,1.13843933358381,4.58157351355666,4.86961616327693
"733","Kentucky",29,5843483,86460,422815728,7515404,125342854,1727323,1.38204012127004,1.15043715547428,4.66199931908364,5.00543326291608
"734","Kentucky",30,5928596,88713,429112805,7628850,125342854,1727323,1.38159382123309,1.16286203031912,4.7299034694072,5.13586630873322
"735","Kentucky",31,5987304,91464,432772697,7733730,125342854,1727323,1.38347544600301,1.18266347545104,4.77674140083008,5.29513009437146
"736","Kentucky",32,6027998,93738,434955807,7800559,125342854,1727323,1.38588746327509,1.20168311014634,4.80920755163274,5.42677889427745
"737","Kentucky",33,6053819,94424,437380590,7853097,125342854,1727323,1.38410783157981,1.20237913781022,4.82980784847934,5.46649352784627
"738","Kentucky",34,6230943,95757,451183101,7948347,125342854,1727323,1.38102313366564,1.20474106125462,4.97111945448442,5.54366496596178
"739","Kentucky",35,6556992,96946,470282286,8038989,125342854,1727323,1.39426727206136,1.20594766331936,5.23124517333872,5.61249980461095
"740","Kentucky",36,7145390,99450,496698578,8212460,125342854,1727323,1.43857669751573,1.21096480226388,5.70067600343614,5.75746400644234
"741","Kentucky",37,7903310,103723,525106961,8480704,125342854,1727323,1.50508574195039,1.22304704892424,6.30535347471823,6.00484101699566
"742","Kentucky",38,8653636,109824,551080385,8831887,125342854,1727323,1.57030375886088,1.24349417061156,6.9039723636738,6.35804652633005
"743","Kentucky",39,9205243,117307,570984508,9178044,125342854,1727323,1.61217036032088,1.27812636330791,7.34405090217588,6.79126023332058
"744","Louisiana",1,362722,24136,13644993,786250,146168700,3410014,2.65827912113989,3.06976152623211,0.248152990346086,0.707797680596033
"745","Louisiana",2,188813,13643,7940175,474933,146168700,3410014,2.37794507048018,2.87261571632209,0.129174713875132,0.4000863339564
"746","Louisiana",3,206132,14979,8896630,534045,146168700,3410014,2.31696721117996,2.80481981855462,0.141023351784616,0.439265058735829
"747","Louisiana",4,224301,16062,9837494,582599,146168700,3410014,2.28006238174072,2.75695632845233,0.153453509540688,0.471024459137118
"748","Louisiana",5,238826,16718,10727153,623896,146168700,3410014,2.22636891633782,2.67961326887815,0.163390657507387,0.490261916813245
"749","Louisiana",6,256185,17557,11646234,661268,146168700,3410014,2.19972396226969,2.65505059975683,0.175266661056711,0.514865921371584
"750","Louisiana",7,277923,18061,12570310,693159,146168700,3410014,2.2109478604744,2.6056070829348,0.190138518027457,0.529645919342267
"751","Louisiana",8,299580,18613,13688447,718836,146168700,3410014,2.18856090833387,2.58932496424776,0.204954959577529,0.5458335361673
"752","Louisiana",9,335033,19163,15271347,754416,146168700,3410014,2.19386672308605,2.54011049606583,0.229209810308226,0.561962502206736
"753","Louisiana",10,388603,19714,17321941,779487,146168700,3410014,2.24341486903806,2.52909926656891,0.265859243463204,0.57812079363897
"754","Louisiana",11,464072,20422,19735326,808303,146168700,3410014,2.35147876452611,2.5265277995999,0.317490680289282,0.598883171740644
"755","Louisiana",12,547432,21226,22513159,840740,146168700,3410014,2.43160899809751,2.52468063848514,0.374520673714687,0.622460787551019
"756","Louisiana",13,1879125,62341,75392468,2322210,146168700,3410014,2.49245720408039,2.68455479909224,1.28558644908246,1.82817431248083
"757","Louisiana",14,2012919,66603,82613109,2473036,146168700,3410014,2.43656124840914,2.6931674265963,1.37712040949943,1.95315913659006
"758","Louisiana",15,2121873,70075,89958441,2613757,146168700,3410014,2.35872584763891,2.68100668883909,1.45166030757611,2.05497690038809
"759","Louisiana",16,2225064,72682,98283032,2744562,146168700,3410014,2.26393504018069,2.64821854999085,1.52225750109292,2.13142819941502
"760","Louisiana",17,2341940,75064,108710383,2877454,146168700,3410014,2.15429284247853,2.60869504777487,1.60221716413979,2.20128128506217
"761","Louisiana",18,2460991,77533,123742353,3032206,146168700,3410014,1.98880249190025,2.55698326564884,1.68366483385294,2.27368567988284
"762","Louisiana",19,2711102,80217,149140694,3242863,146168700,3410014,1.81781506260122,2.47364751455735,1.85477602250003,2.35239503415528
"763","Louisiana",20,3097905,84076,180323778,3537929,146168700,3410014,1.71796810956345,2.37641852055256,2.11940381217046,2.46556172496653
"764","Louisiana",21,3552297,89534,218484424,3967089,146168700,3410014,1.6258811200198,2.2569193683328,2.43027200761859,2.62561971886332
"765","Louisiana",22,4588062,103555,297414902,4959558,146168700,3410014,1.54264697873142,2.08798848607073,3.13888130632618,3.03679105129774
"766","Louisiana",23,5055870,112371,331246599,5536919,146168700,3410014,1.52631604830454,2.02948607339208,3.45892793737647,3.29532371421349
"767","Louisiana",24,5383664,119245,353902473,6107034,146168700,3410014,1.52122813790001,1.95258451156486,3.68318525101475,3.49690646431364
"768","Louisiana",25,5534708,123622,367750323,6540703,146168700,3410014,1.50501784875387,1.89004148330845,3.78652064361248,3.62526370859475
"769","Louisiana",26,5652759,127210,379269903,6856950,146168700,3410014,1.49043173615598,1.85519801077739,3.86728417232964,3.73048321795746
"770","Louisiana",27,5738546,130472,389709216,7073156,146168700,3410014,1.47251996216584,1.84460797980421,3.92597457595231,3.82614264926772
"771","Louisiana",28,5897508,133972,413555826,7388536,146168700,3410014,1.42604882563062,1.81324148654077,4.03472699695626,3.92878152406412
"772","Louisiana",29,5980842,135267,422815728,7515404,146168700,3410014,1.41452685033514,1.79986332072102,4.09173920271577,3.9667579077388
"773","Louisiana",30,6061671,136482,429112805,7628850,146168700,3410014,1.41260548027692,1.78902455809198,4.14703763528033,4.00238825998955
"774","Louisiana",31,6132239,137692,432772697,7733730,146168700,3410014,1.41696531285568,1.78040867731353,4.19531609708508,4.03787198527631
"775","Louisiana",32,6192633,138632,434955807,7800559,146168700,3410014,1.42373843510957,1.77720596690571,4.23663410839667,4.06543785450734
"776","Louisiana",33,6251901,139569,437380590,7853097,146168700,3410014,1.42939607813872,1.77724788067688,4.27718177694677,4.09291574755998
"777","Louisiana",34,6848957,142250,451183101,7948347,146168700,3410014,1.5179994518456,1.78968029453168,4.68565226344628,4.17153712565403
"778","Louisiana",35,7720438,147545,470282286,8038989,146168700,3410014,1.64166038777825,1.83536760654853,5.28186814276928,4.3268150805246
"779","Louisiana",36,8624392,157451,496698578,8212460,146168700,3410014,1.73634320330186,1.91722090579437,5.90030013265494,4.61731242159123
"780","Louisiana",37,9146810,167041,525106961,8480704,146168700,3410014,1.74189463849061,1.96965959429783,6.25770770349603,4.89854293853339
"781","Louisiana",38,9487775,176347,551080385,8831887,146168700,3410014,1.72166806481417,1.99670806476577,6.49097583819244,5.17144504392064
"782","Louisiana",39,9677087,182872,570984508,9178044,146168700,3410014,1.69480727837891,1.99249426130448,6.62049193842457,5.36279323193395
